"combos","SND","SFD","overlap","differential","feasibility","pair_to_all","LUI"
"Arr_ela.Ran_rep.Ach_mil",1.07170012487339,38.7898780363133,0.889,0.041,1,1,2.25
"Arr_ela.Ran_rep.Gal_mol",0.839595279254705,35.4830414449669,0.766,-0.04,1,1,2.25
"Arr_ela.Bro_hor.Pla_lan",1.02532092361548,36.0401514156386,0.83,0.054,1,0.666666666666667,2.25
"Arr_ela.Bro_hor.Ach_mil",1.1915184396669,52.669721316529,0.882,0.081,0,0.666666666666667,2.25
"Arr_ela.Bro_hor.Gal_mol",0.962214722529471,60.6325598667012,0.707,-0.127,0,0.666666666666667,2.25
"Arr_ela.Pla_lan.Ach_mil",1.18809450874595,37.8815992153852,0.914,-0.00900000000000001,1,1,2.25
"Arr_ela.Pla_lan.Gal_mol",1.16786735842815,33.6761129876713,0.808,0.092,1,1,2.25
"Arr_ela.Ach_mil.Gal_mol",0.970000477720216,37.6267906307659,0.761,0.1,0,0.666666666666667,2.25
"Fes_rub.Fes_pra.Tri_pra",1.09497020258583,24.2161226837033,0.83,0,1,1,2.25
"Fes_rub.Fes_pra.Ran_rep",1.36721871631432,29.6965671124016,1,0,1,1,2.25
"Fes_rub.Fes_pra.Bro_hor",1.10183718012548,29.0701758469795,0.95,0.001,1,1,2.25
"Fes_rub.Fes_pra.Pla_lan",1.56932360824328,42.9096473504865,0.961,-0.00600000000000001,1,1,2.25
"Fes_rub.Fes_pra.Ach_mil",0.846320861228768,44.0030278501316,0.68,0.039,0,0.666666666666667,2.25
"Fes_rub.Fes_pra.Gal_mol",1.61206680136472,30.3630033429792,1,0,1,1,2.25
"Fes_rub.Tri_pra.Ran_rep",1.02979354865935,27.2340072351921,0.796,-0.0249999999999999,1,1,2.25
"Fes_rub.Tri_pra.Bro_hor",1.03468489805938,22.9928513964611,0.777,0.014,1,1,2.25
"Fes_rub.Tri_pra.Pla_lan",1.28062206304472,38.5500063429371,0.818,0.024,1,1,2.25
"Fes_rub.Tri_pra.Ach_mil",0.676612829444688,40.61629000428,0.535,0.0830000000000001,0,0.333333333333333,2.25
"Fes_rub.Tri_pra.Gal_mol",0.781737863081081,31.852177863558,0.633,-0.119,1,1,2.25
"Fes_rub.Ran_rep.Bro_hor",1.32536221021807,27.4976653761401,0.931,0.0579999999999999,1,1,2.25
"Fes_rub.Ran_rep.Pla_lan",1.33269505420077,48.1535034176667,0.877,0.089,1,1,2.25
"Fes_rub.Ran_rep.Ach_mil",0.724500245708247,46.1271351151006,0.629,0.0479999999999999,0,0.666666666666667,2.25
"Fes_rub.Ran_rep.Gal_mol",1.24744642600443,39.6482855821129,0.999,0.001,1,1,2.25
"Fes_rub.Bro_hor.Pla_lan",1.20435086212374,42.800278352876,0.845,-0.049,1,1,2.25
"Fes_rub.Bro_hor.Ach_mil",0.740608519359184,42.4130444055572,0.622,0.0639999999999999,0,0.666666666666667,2.25
"Fes_rub.Bro_hor.Gal_mol",1.44319400513159,33.0209275898245,0.938,0.0590000000000001,1,1,2.25
"Fes_rub.Pla_lan.Ach_mil",0.785870808189131,55.4463418057845,0.512,0.002,0,0.666666666666667,2.25
"Fes_rub.Pla_lan.Gal_mol",1.60824305743896,48.5012687783466,0.975,0.021,1,1,2.25
"Fes_rub.Ach_mil.Gal_mol",0.62736120997582,51.7003273122893,0.54,-0.032,0,0.333333333333333,2.25
"Fes_pra.Tri_pra.Ran_rep",1.20463982413621,23.9553238286425,0.964,0.028,1,1,2.25
"Fes_pra.Tri_pra.Bro_hor",1.21557586008489,15.8259303089026,1,0,1,1,2.25
"Fes_pra.Tri_pra.Pla_lan",1.46464931899067,25.9875617697956,0.992,0.00800000000000001,1,1,2.25
"Fes_pra.Tri_pra.Ach_mil",1.35409054336064,42.0473257318184,0.985,0,0,0.666666666666667,2.25
"Fes_pra.Tri_pra.Gal_mol",1.18246083576521,24.2999888004075,0.792,0.00700000000000001,1,1,2.25
"Fes_pra.Ran_rep.Bro_hor",1.26734494723403,21.4182778849557,1,0,1,1,2.25
"Fes_pra.Ran_rep.Pla_lan",1.18321833916059,18.3603265686212,0.897,0.0469999999999999,1,1,2.25
"Fes_pra.Ran_rep.Ach_mil",1.28461642528533,43.1975588706643,0.944,0.039,1,1,2.25
"Fes_pra.Ran_rep.Gal_mol",1.55531334982832,37.1407184239843,0.997,0.003,1,1,2.25
"Fes_pra.Bro_hor.Pla_lan",1.15867946977884,16.3781444794599,0.962,-0.00700000000000001,1,1,2.25
"Fes_pra.Bro_hor.Ach_mil",1.30785792794462,38.9512673762084,1,0,1,1,2.25
"Fes_pra.Bro_hor.Gal_mol",1.82849675966408,32.1743346491528,1,0,1,1,2.25
"Fes_pra.Pla_lan.Ach_mil",1.27919840762179,45.8423011928731,0.921,-0.002,1,1,2.25
"Fes_pra.Pla_lan.Gal_mol",1.83490277030567,38.5830712505043,0.999,0.001,1,1,2.25
"Fes_pra.Ach_mil.Gal_mol",1.3658821236835,71.2784530476211,0.89,0.005,0,0.666666666666667,2.25
"Tri_pra.Ran_rep.Bro_hor",1.13954019229625,24.0056189083973,0.966,0.00900000000000001,1,1,2.25
"Tri_pra.Ran_rep.Pla_lan",0.980103198660154,34.4083745202067,0.862,-0.014,1,1,2.25
"Tri_pra.Ran_rep.Ach_mil",0.941740954380423,44.2679322781406,0.909,0.003,0,0.666666666666667,2.25
"Tri_pra.Ran_rep.Gal_mol",0.792859760432604,27.3065513567286,0.736,-0.02,1,1,2.25
"Tri_pra.Bro_hor.Pla_lan",1.17005390490988,24.9489548543234,0.963,0.014,1,1,2.25
"Tri_pra.Bro_hor.Ach_mil",1.14870432569646,38.9338434625662,0.981,0.003,0,0.666666666666667,2.25
"Tri_pra.Bro_hor.Gal_mol",1.05640625625964,26.6624203632345,0.798,0.00800000000000001,1,1,2.25
"Tri_pra.Pla_lan.Ach_mil",1.06625243388856,47.877410130414,0.923,0.011,0,0.666666666666667,2.25
"Tri_pra.Pla_lan.Gal_mol",1.07680162252039,24.2770652856162,0.794,0.0569999999999999,1,1,2.25
"Tri_pra.Ach_mil.Gal_mol",0.754954737682201,44.0286500575915,0.702,0.038,0,0.333333333333333,2.25
"Ran_rep.Bro_hor.Pla_lan",0.965964310945531,27.0389247892076,0.869,0.013,1,1,2.25
"Ran_rep.Bro_hor.Ach_mil",1.09608414766335,45.0941683526587,0.959,0.002,1,1,2.25
"Ran_rep.Bro_hor.Gal_mol",1.36271813057883,45.1367922186312,0.997,0.003,1,1,2.25
"Ran_rep.Pla_lan.Ach_mil",0.810049738874351,30.644278181445,0.803,-0.0259999999999999,1,1,2.25
"Ran_rep.Pla_lan.Gal_mol",1.05424111866647,15.1090896111459,0.889,-0.01,1,1,2.25
"Ran_rep.Ach_mil.Gal_mol",0.853146015077625,37.9981754929308,0.835,0.005,0,0.666666666666667,2.25
"Bro_hor.Pla_lan.Ach_mil",0.952494525812742,39.6274819348733,0.918,-0.0209999999999999,1,1,2.25
"Bro_hor.Pla_lan.Gal_mol",1.44613942426065,33.8101637998779,0.973,0.015,1,1,2.25
"Bro_hor.Ach_mil.Gal_mol",1.14466705648034,60.4028784960803,0.884,0.01,0,0.666666666666667,2.25
"Pla_lan.Ach_mil.Gal_mol",0.965697652360421,41.6941720480912,0.82,0.019,0,0.666666666666667,2.25
"Poa_pra.Alo_pra.Dac_glo",1.04077391132234,27.7702085784038,0.896,0.027,1,1,2.5
"Poa_pra.Alo_pra.Tri_rep",1.33241750707712,44.0660291107943,0.892,-0.025,1,1,2.5
"Poa_pra.Alo_pra.Arr_ela",1.29818643750837,49.6582104015788,0.938,0.028,1,1,2.5
"Poa_pra.Alo_pra.Fes_rub",1.32909751028076,35.6287150414825,0.94,0.019,1,1,2.5
"Poa_pra.Alo_pra.Fes_pra",1.17964017662826,44.0511822170074,0.856,-0.0660000000000001,1,1,2.5
"Poa_pra.Alo_pra.Tri_pra",1.03393779265896,43.2152557230713,0.773,-0.077,1,1,2.5
"Poa_pra.Alo_pra.Ran_rep",1.3437279616466,37.8166413307043,0.926,0.0609999999999999,1,1,2.5
"Poa_pra.Alo_pra.Bro_hor",1.20105781708455,36.8366185499214,0.916,0.0409999999999999,1,1,2.5
"Poa_pra.Alo_pra.Pla_lan",1.60097617819334,55.1011330283321,0.931,0.0429999999999999,1,1,2.5
"Poa_pra.Alo_pra.Ach_mil",1.15710164812114,46.0060574772092,0.928,0.0489999999999999,1,1,2.5
"Poa_pra.Alo_pra.Gal_mol",1.10383027828224,51.5375363807283,0.772,-0.086,1,1,2.5
"Poa_pra.Dac_glo.Tri_rep",1.89438117218737,46.9068794749052,0.988,0.012,1,1,2.5
"Poa_pra.Dac_glo.Arr_ela",1.31201857929317,44.3775440328516,0.847,0.0700000000000001,0,0.666666666666667,2.5
"Poa_pra.Dac_glo.Fes_rub",0.913303151346566,30.9795676746855,0.642,-0.0459999999999999,1,1,2.5
"Poa_pra.Dac_glo.Fes_pra",1.6432302981956,17.3981515546798,0.974,0.00800000000000001,1,1,2.5
"Poa_pra.Dac_glo.Tri_pra",1.29047801522969,25.1457371655984,0.956,-0.011,1,1,2.5
"Poa_pra.Dac_glo.Ran_rep",1.02564103487088,31.8041961453999,0.928,0.0309999999999999,1,1,2.5
"Poa_pra.Dac_glo.Bro_hor",1.39350642160794,23.5523344835675,0.945,0.016,1,1,2.5
"Poa_pra.Dac_glo.Pla_lan",0.721905772596373,41.1908455534633,0.562,-0.023,1,1,2.5
"Poa_pra.Dac_glo.Ach_mil",1.05578165973178,29.1232161449399,0.829,-0.026,1,1,2.5
"Poa_pra.Dac_glo.Gal_mol",1.75416474255766,33.4930334838296,0.975,0.025,1,1,2.5
"Poa_pra.Tri_rep.Arr_ela",1.87712676268947,57.7115153484114,0.981,0.018,1,0.666666666666667,2.5
"Poa_pra.Tri_rep.Fes_rub",2.1175645531157,54.8872927015975,0.949,0.014,1,1,2.5
"Poa_pra.Tri_rep.Fes_pra",1.82489931813717,37.0164869533394,1,0,1,1,2.5
"Poa_pra.Tri_rep.Tri_pra",1.36023416087915,29.0450012131856,0.839,0.11,1,1,2.5
"Poa_pra.Tri_rep.Ran_rep",1.61686381915355,43.7908991704217,1,0,1,1,2.5
"Poa_pra.Tri_rep.Bro_hor",1.42710823972747,35.553487920839,0.979,-0.001,1,1,2.5
"Poa_pra.Tri_rep.Pla_lan",2.18609029046802,53.6363744596915,0.997,0.003,1,1,2.5
"Poa_pra.Tri_rep.Ach_mil",1.49970783223199,48.5574012950875,1,0,1,1,2.5
"Poa_pra.Tri_rep.Gal_mol",1.53321651924194,39.1334794061407,0.913,0.087,1,1,2.5
"Poa_pra.Arr_ela.Fes_rub",1.36887166162042,55.0703655575566,0.825,0.0700000000000001,0,0.666666666666667,2.5
"Poa_pra.Arr_ela.Fes_pra",1.29544959802539,58.5160538094102,0.848,0.11,1,0.666666666666667,2.5
"Poa_pra.Arr_ela.Tri_pra",1.19285595617533,60.9963447716117,0.72,0.094,0,0.666666666666667,2.5
"Poa_pra.Arr_ela.Ran_rep",1.24713765991907,55.8078084894467,0.96,0.033,1,0.666666666666667,2.5
"Poa_pra.Arr_ela.Bro_hor",1.24549997260519,53.5734199834726,0.872,0.073,1,0.666666666666667,2.5
"Poa_pra.Arr_ela.Pla_lan",1.80595478477699,70.7374148643681,0.972,-0.00800000000000001,1,1,2.5
"Poa_pra.Arr_ela.Ach_mil",1.47850805103838,55.5969511591481,1,0,1,1,2.5
"Poa_pra.Arr_ela.Gal_mol",1.31447003756861,67.236295514617,0.829,0.0600000000000001,1,0.666666666666667,2.5
"Poa_pra.Fes_rub.Fes_pra",1.63953990484573,38.4614957490559,1,0,1,1,2.5
"Poa_pra.Fes_rub.Tri_pra",1.36968664323899,40.6368257798409,0.82,-0.004,1,1,2.5
"Poa_pra.Fes_rub.Ran_rep",1.57590938143225,34.6001595784983,1,0,1,1,2.5
"Poa_pra.Fes_rub.Bro_hor",1.39761412409747,36.6407737667357,0.925,-0.0209999999999999,1,1,2.5
"Poa_pra.Fes_rub.Pla_lan",2.06349382197385,57.0383888848789,0.955,-0.004,1,1,2.5
"Poa_pra.Fes_rub.Ach_mil",0.830815599546828,48.8750837725999,0.664,0.0279999999999999,0,0.666666666666667,2.5
"Poa_pra.Fes_rub.Gal_mol",1.64233576871289,46.5506631369366,1,0,1,1,2.5
"Poa_pra.Fes_pra.Tri_pra",1.70833784376807,42.6674985120877,1,0,1,1,2.5
"Poa_pra.Fes_pra.Ran_rep",1.55615753854,43.7689945485213,1,0,1,1,2.5
"Poa_pra.Fes_pra.Bro_hor",1.41042353853338,41.6159715555942,0.989,0.00800000000000001,1,1,2.5
"Poa_pra.Fes_pra.Pla_lan",1.99019622792574,63.2295284181819,0.992,-0.004,1,1,2.5
"Poa_pra.Fes_pra.Ach_mil",1.57708885255504,50.1574674403306,1,0,1,1,2.5
"Poa_pra.Fes_pra.Gal_mol",2.18815743656698,48.6614276710912,1,0,1,1,2.5
"Poa_pra.Tri_pra.Ran_rep",1.30611349318359,44.1651294905806,0.967,0.018,1,1,2.5
"Poa_pra.Tri_pra.Bro_hor",1.45976551265402,38.4939717988754,0.987,0.012,1,1,2.5
"Poa_pra.Tri_pra.Pla_lan",1.79793095488006,61.458492882344,0.996,0.004,1,1,2.5
"Poa_pra.Tri_pra.Ach_mil",1.308065769896,50.3800148592517,0.978,0.013,1,0.666666666666667,2.5
"Poa_pra.Tri_pra.Gal_mol",1.18175081150593,52.5959988515313,0.789,-0.015,1,1,2.5
"Poa_pra.Ran_rep.Bro_hor",1.36023905355127,39.517166339482,0.986,0.014,1,1,2.5
"Poa_pra.Ran_rep.Pla_lan",1.34927994100869,61.9322888768512,0.888,0.047,1,1,2.5
"Poa_pra.Ran_rep.Ach_mil",1.07294691069685,51.286389068942,0.95,0.02,1,1,2.5
"Poa_pra.Ran_rep.Gal_mol",1.37227235483283,54.4661515705824,0.998,0.002,1,1,2.5
"Poa_pra.Bro_hor.Pla_lan",1.42039279508273,57.1325370363368,0.95,-0.012,1,1,2.5
"Poa_pra.Bro_hor.Ach_mil",1.21656992875965,46.5042328591707,0.983,0.015,1,1,2.5
"Poa_pra.Bro_hor.Gal_mol",1.78268359036656,46.9157191894987,0.991,0.00900000000000001,1,1,2.5
"Poa_pra.Pla_lan.Ach_mil",1.32707176449847,66.6083623349301,0.932,0.0069999999999999,1,1,2.5
"Poa_pra.Pla_lan.Gal_mol",1.94163674871196,72.3549230196007,0.995,0.005,1,1,2.5
"Poa_pra.Ach_mil.Gal_mol",1.12920350989772,61.9360829716181,0.892,0.015,0,0.666666666666667,2.5
"Alo_pra.Dac_glo.Tri_rep",1.70397358192087,55.6072282710998,0.985,-0.002,1,1,2.5
"Alo_pra.Dac_glo.Arr_ela",1.23945733721208,52.90152058231,0.865,0.015,0,0.666666666666667,2.5
"Alo_pra.Dac_glo.Fes_rub",0.917707591215259,24.8874819826854,0.653,0.0349999999999999,1,1,2.5
"Alo_pra.Dac_glo.Fes_pra",1.3624089919242,25.2853767078702,0.942,-0.021,1,1,2.5
"Alo_pra.Dac_glo.Tri_pra",0.983371546996914,20.1605881482549,0.883,0.02,1,1,2.5
"Alo_pra.Dac_glo.Ran_rep",1.22893872769304,28.5316558877868,0.942,0.02,1,1,2.5
"Alo_pra.Dac_glo.Bro_hor",1.42431598785206,30.191581873798,0.97,0.018,1,1,2.5
"Alo_pra.Dac_glo.Pla_lan",0.713482692990834,14.8877665282222,0.546,0.0579999999999999,1,1,2.5
"Alo_pra.Dac_glo.Ach_mil",1.25696991495367,26.7075340797278,0.858,0.056,1,1,2.5
"Alo_pra.Dac_glo.Gal_mol",1.3105157002184,47.5402199145884,0.898,0,1,1,2.5
"Alo_pra.Tri_rep.Arr_ela",1.4333426519638,61.7842212454906,0.969,0.025,0,0.666666666666667,2.5
"Alo_pra.Tri_rep.Fes_rub",1.6173271418975,59.3991792488694,0.954,0.016,1,1,2.5
"Alo_pra.Tri_rep.Fes_pra",1.14953143489126,46.8837085863216,0.929,-0.0139999999999999,1,1,2.5
"Alo_pra.Tri_rep.Tri_pra",0.78875563406585,35.1008420351624,0.713,0.022,1,1,2.5
"Alo_pra.Tri_rep.Ran_rep",1.51515280026103,45.2896754818335,0.988,0.012,1,1,2.5
"Alo_pra.Tri_rep.Bro_hor",1.15378228719947,37.9944657564995,0.977,0.023,1,1,2.5
"Alo_pra.Tri_rep.Pla_lan",1.57549764751331,54.037681649369,0.986,0.012,1,1,2.5
"Alo_pra.Tri_rep.Ach_mil",1.37151757160852,51.7328674773137,0.988,0.011,1,1,2.5
"Alo_pra.Tri_rep.Gal_mol",0.927443370585698,44.7953167197314,0.817,0.036,1,1,2.5
"Alo_pra.Arr_ela.Fes_rub",1.07913583899888,49.6409555731671,0.855,0.011,0,0.666666666666667,2.5
"Alo_pra.Arr_ela.Fes_pra",0.899597224998207,33.7859588562994,0.845,0.029,1,0.666666666666667,2.5
"Alo_pra.Arr_ela.Tri_pra",0.799258201271051,47.2168616420426,0.649,0.079,0,0.666666666666667,2.5
"Alo_pra.Arr_ela.Ran_rep",1.21936188011097,45.8416539783013,0.948,0.029,1,0.666666666666667,2.5
"Alo_pra.Arr_ela.Bro_hor",1.08116325853701,42.2672312345183,0.883,0.027,0,0.666666666666667,2.5
"Alo_pra.Arr_ela.Pla_lan",1.40219091920856,39.1341187116084,0.963,-0.013,1,1,2.5
"Alo_pra.Arr_ela.Ach_mil",1.4261137524723,52.784076214888,1,0,1,1,2.5
"Alo_pra.Arr_ela.Gal_mol",0.901275875247616,43.6023630369627,0.753,0.04,0,0.666666666666667,2.5
"Alo_pra.Fes_rub.Fes_pra",1.10410909496118,27.7524715127651,0.966,0.022,1,1,2.5
"Alo_pra.Fes_rub.Tri_pra",0.883445373931321,25.951356232162,0.685,0.011,1,1,2.5
"Alo_pra.Fes_rub.Ran_rep",1.49519601426176,23.2036879006367,1,0,1,1,2.5
"Alo_pra.Fes_rub.Bro_hor",1.19883472934507,22.4079917789109,0.952,0.019,1,1,2.5
"Alo_pra.Fes_rub.Pla_lan",1.60121337819984,40.617516157039,0.957,-0.00900000000000001,1,1,2.5
"Alo_pra.Fes_rub.Ach_mil",0.787087543988146,42.0319582297144,0.664,0.0259999999999999,0,0.666666666666667,2.5
"Alo_pra.Fes_rub.Gal_mol",1.07806283087794,33.9087269026119,0.9,0.0399999999999999,1,1,2.5
"Alo_pra.Fes_pra.Tri_pra",0.92890105735222,16.9386730240578,0.843,-0.025,1,1,2.5
"Alo_pra.Fes_pra.Ran_rep",1.32522686048827,13.8244833271093,0.964,0.033,1,1,2.5
"Alo_pra.Fes_pra.Bro_hor",1.05970530414972,12.9692695533073,0.964,0.024,1,1,2.5
"Alo_pra.Fes_pra.Pla_lan",1.35499912890937,16.5917023040418,0.956,0.029,1,1,2.5
"Alo_pra.Fes_pra.Ach_mil",1.31444964571191,37.2182715142155,0.954,0.031,1,1,2.5
"Alo_pra.Fes_pra.Gal_mol",1.20286213579304,23.6893790088045,0.816,-0.0660000000000001,1,1,2.5
"Alo_pra.Tri_pra.Ran_rep",1.02591952385163,18.3738305415143,0.831,0.056,1,1,2.5
"Alo_pra.Tri_pra.Bro_hor",1.0104003639133,12.1464922186078,0.877,0.044,1,1,2.5
"Alo_pra.Tri_pra.Pla_lan",1.17799568461882,22.0485951965216,0.859,0.11,1,1,2.5
"Alo_pra.Tri_pra.Ach_mil",0.998217780909281,36.2606245143439,0.857,0.0800000000000001,1,0.666666666666667,2.5
"Alo_pra.Tri_pra.Gal_mol",0.664495019202309,19.2538117839981,0.642,-0.0579999999999999,1,1,2.5
"Alo_pra.Ran_rep.Bro_hor",1.42984975026289,21.2129276884532,1,0,1,1,2.5
"Alo_pra.Ran_rep.Pla_lan",1.23151684801551,32.6568458304321,0.873,0.056,1,1,2.5
"Alo_pra.Ran_rep.Ach_mil",1.24790260360541,46.4483670782416,0.95,0.031,1,1,2.5
"Alo_pra.Ran_rep.Gal_mol",1.13707794632733,25.6432411612167,0.908,0.0669999999999999,1,1,2.5
"Alo_pra.Bro_hor.Pla_lan",1.2083399038166,21.704162436456,0.967,-0.004,1,1,2.5
"Alo_pra.Bro_hor.Ach_mil",1.25395140526567,38.1207026744886,1,0,1,1,2.5
"Alo_pra.Bro_hor.Gal_mol",1.25029855167517,31.780854513153,0.907,0.0589999999999999,1,1,2.5
"Alo_pra.Pla_lan.Ach_mil",1.1899626821542,46.6943729313971,0.919,-0.00600000000000001,1,1,2.5
"Alo_pra.Pla_lan.Gal_mol",1.29767949367335,21.1373386749926,0.907,0.076,1,1,2.5
"Alo_pra.Ach_mil.Gal_mol",0.922952433219339,43.9968908472758,0.785,0.076,1,0.666666666666667,2.5
"Dac_glo.Tri_rep.Arr_ela",1.81665802246203,82.5409082542205,0.771,-0.116,0,0.333333333333333,2.5
"Dac_glo.Tri_rep.Fes_rub",1.74626778830643,71.4705286139061,0.645,0.304,1,1,2.5
"Dac_glo.Tri_rep.Fes_pra",2.43494597010648,40.5548145161836,1,0,1,1,2.5
"Dac_glo.Tri_rep.Tri_pra",1.4096116548228,34.62033409974,0.819,0.146,1,1,2.5
"Dac_glo.Tri_rep.Ran_rep",1.68725525797078,61.5237391912506,0.951,0.038,1,1,2.5
"Dac_glo.Tri_rep.Bro_hor",1.90406422991557,50.0979089272019,0.952,-0.019,1,1,2.5
"Dac_glo.Tri_rep.Pla_lan",1.06366272626786,64.1092239497059,0.544,0.148,1,1,2.5
"Dac_glo.Tri_rep.Ach_mil",1.95869490449155,56.5611466674243,0.852,0.108,1,1,2.5
"Dac_glo.Tri_rep.Gal_mol",2.07519801705444,54.5153295056447,0.93,0.07,1,1,2.5
"Dac_glo.Arr_ela.Fes_rub",0.864272872032235,51.7117800146729,0.491,0.0619999999999999,0,0.333333333333333,2.5
"Dac_glo.Arr_ela.Fes_pra",1.28617583566983,59.5023958241468,0.702,0.05,0,0.333333333333333,2.5
"Dac_glo.Arr_ela.Tri_pra",0.893409272996804,58.147853134924,0.602,-0.102,0,0.333333333333333,2.5
"Dac_glo.Arr_ela.Ran_rep",0.976672584454949,58.5932348117303,0.771,-0.0569999999999999,0,0.333333333333333,2.5
"Dac_glo.Arr_ela.Bro_hor",1.12725756978664,65.0522141392307,0.701,-0.122,0,0.333333333333333,2.5
"Dac_glo.Arr_ela.Pla_lan",0.794100632890341,38.2746005745348,0.461,0.237,0,0.666666666666667,2.5
"Dac_glo.Arr_ela.Ach_mil",1.47917621729652,52.192024919978,0.726,0.252,0,0.666666666666667,2.5
"Dac_glo.Arr_ela.Gal_mol",1.11925917191346,80.4478276061082,0.648,-0.149,0,0.333333333333333,2.5
"Dac_glo.Fes_rub.Fes_pra",1.09979458719953,22.6801269137151,0.633,-0.013,1,1,2.5
"Dac_glo.Fes_rub.Tri_pra",0.804622830767546,26.824404061345,0.531,-0.0239999999999999,1,1,2.5
"Dac_glo.Fes_rub.Ran_rep",0.859602587856942,30.9514104140327,0.625,0.044,1,1,2.5
"Dac_glo.Fes_rub.Bro_hor",1.137773677388,24.9872491317982,0.616,0.119,1,1,2.5
"Dac_glo.Fes_rub.Pla_lan",0.447928405684271,40.2260116626326,0.301,-0.192,1,1,2.5
"Dac_glo.Fes_rub.Ach_mil",0.586764799596501,32.4284690337181,0.431,0.064,0,0.666666666666667,2.5
"Dac_glo.Fes_rub.Gal_mol",1.36735933469542,30.5849373319903,0.67,0.215,1,1,2.5
"Dac_glo.Fes_pra.Tri_pra",1.53513489656516,7.18309912820434,1,0,1,1,2.5
"Dac_glo.Fes_pra.Ran_rep",1.41731948162885,32.3942594391243,0.95,0.046,1,1,2.5
"Dac_glo.Fes_pra.Bro_hor",1.7736866423571,30.5630577787755,0.981,0.013,1,1,2.5
"Dac_glo.Fes_pra.Pla_lan",0.815411090567261,19.2421990510708,0.574,0.00700000000000001,1,1,2.5
"Dac_glo.Fes_pra.Ach_mil",1.60385288260798,32.7771255593002,0.867,0.016,1,1,2.5
"Dac_glo.Fes_pra.Gal_mol",2.37506983070512,53.4384231720326,1,0,1,1,2.5
"Dac_glo.Tri_pra.Ran_rep",0.985300353146427,27.0995624574851,0.913,0.002,1,1,2.5
"Dac_glo.Tri_pra.Bro_hor",1.45505734309686,19.5209458520047,0.986,0.014,1,1,2.5
"Dac_glo.Tri_pra.Pla_lan",0.662148296882886,18.2973554966299,0.589,0,1,1,2.5
"Dac_glo.Tri_pra.Ach_mil",1.14463742422429,25.4396449247929,0.841,0.02,1,0.666666666666667,2.5
"Dac_glo.Tri_pra.Gal_mol",1.18698220853608,35.9112710426329,0.811,0.0669999999999999,1,1,2.5
"Dac_glo.Ran_rep.Bro_hor",1.33344117265368,38.9447694692274,0.907,0.002,1,1,2.5
"Dac_glo.Ran_rep.Pla_lan",0.525390377039796,23.3244646158547,0.545,-0.003,1,1,2.5
"Dac_glo.Ran_rep.Ach_mil",0.966301878657874,35.8646196388632,0.789,-0.00800000000000001,1,1,2.5
"Dac_glo.Ran_rep.Gal_mol",1.2992114195428,53.6760599044794,0.908,-0.0339999999999999,1,1,2.5
"Dac_glo.Bro_hor.Pla_lan",0.78159348695282,20.8925917550796,0.515,0.135,1,1,2.5
"Dac_glo.Bro_hor.Ach_mil",1.50209919437329,33.7161977168081,0.834,0.143,1,1,2.5
"Dac_glo.Bro_hor.Gal_mol",2.04727675604421,59.3998107978777,0.979,0.019,1,1,2.5
"Dac_glo.Pla_lan.Ach_mil",0.547219411584642,22.9936481585243,0.455,-0.077,1,1,2.5
"Dac_glo.Pla_lan.Gal_mol",1.06585980059356,28.8744744183842,0.542,0.253,1,1,2.5
"Dac_glo.Ach_mil.Gal_mol",1.44966719767576,54.1751438375244,0.757,0.212,1,0.666666666666667,2.5
"Tri_rep.Arr_ela.Fes_rub",1.4510088470004,82.8015577225803,0.788,0.0289999999999999,0,0.333333333333333,2.5
"Tri_rep.Arr_ela.Fes_pra",1.17992089609032,65.1013914209497,0.843,0.04,0,0.333333333333333,2.5
"Tri_rep.Arr_ela.Tri_pra",0.876679086276279,54.705998112766,0.605,0.087,0,0.333333333333333,2.5
"Tri_rep.Arr_ela.Ran_rep",1.34009117319164,68.7172354384285,0.937,-0.013,0,0.333333333333333,2.5
"Tri_rep.Arr_ela.Bro_hor",1.15702346683285,58.5232467507738,0.854,-0.01,0,0.333333333333333,2.5
"Tri_rep.Arr_ela.Pla_lan",1.65812563430218,74.3780879968915,0.958,0.024,1,0.666666666666667,2.5
"Tri_rep.Arr_ela.Ach_mil",1.72382646964459,67.9592617519637,0.981,0.019,1,0.666666666666667,2.5
"Tri_rep.Arr_ela.Gal_mol",1.05259615270491,61.8314095345144,0.76,0.031,0,0.333333333333333,2.5
"Tri_rep.Fes_rub.Fes_pra",1.69927264808287,60.5492918299381,0.948,0.03,1,1,2.5
"Tri_rep.Fes_rub.Tri_pra",1.21358923786607,44.8267882258938,0.616,0.115,1,1,2.5
"Tri_rep.Fes_rub.Ran_rep",1.87501715688245,63.5422515128791,0.933,0.0269999999999999,1,1,2.5
"Tri_rep.Fes_rub.Bro_hor",1.52088515309568,53.1449310444007,0.872,0.054,1,1,2.5
"Tri_rep.Fes_rub.Pla_lan",2.1168526272131,78.8368854016548,0.91,0.0649999999999999,1,1,2.5
"Tri_rep.Fes_rub.Ach_mil",1.07585893043659,68.3932941274708,0.579,0.0589999999999999,1,0.666666666666667,2.5
"Tri_rep.Fes_rub.Gal_mol",1.54440697451427,54.328580360749,0.869,0.094,1,1,2.5
"Tri_rep.Fes_pra.Tri_pra",1.0269499363484,29.7049589179525,0.834,0.0740000000000001,1,1,2.5
"Tri_rep.Fes_pra.Ran_rep",1.46956460776634,47.478607918915,1,0,1,1,2.5
